,accTrain,accTest,time
0,0.007177033492822967,0.011164274322169059,40.38135480880737
1,0.011363636363636364,0.01036682615629984,77.72989082336426
2,0.02252791068580542,0.017543859649122806,115.13893747329712
3,0.030901116427432217,0.0215311004784689,153.01406598091125
4,0.02751196172248804,0.019936204146730464,191.2247531414032
5,0.03987240829346093,0.03508771929824561,228.83733582496643
6,0.049441786283891544,0.03987240829346093,266.42591309547424
7,0.06399521531100479,0.03827751196172249,304.11250948905945
8,0.06578947368421052,0.049441786283891544,341.7420938014984
9,0.09449760765550239,0.07814992025518341,379.2341549396515
10,0.08333333333333333,0.06698564593301436,418.06695103645325
11,0.1206140350877193,0.08692185007974482,457.09178018569946
12,0.14453748006379585,0.08293460925039872,495.5690140724182
13,0.16208133971291866,0.09409888357256778,534.6678569316864
14,0.1854066985645933,0.09888357256778309,573.1280879974365
15,0.19776714513556617,0.12759170653907495,611.6368262767792
16,0.23564593301435408,0.1467304625199362,649.8870198726654
17,0.266347687400319,0.15789473684210525,688.3567523956299
18,0.29206539074960125,0.15550239234449761,726.6569550037384
19,0.3048245614035088,0.17703349282296652,765.9208269119263
20,0.3706140350877193,0.20414673046251994,804.129513502121
21,0.40350877192982454,0.20574162679425836,842.3236975669861
22,0.43201754385964913,0.20015948963317384,879.828761100769
23,0.48604465709728867,0.22966507177033493,917.5188567638397
24,0.49362041467304624,0.23684210526315788,955.0604269504547
25,0.5641945773524721,0.22807017543859648,992.8175342082977
26,0.569377990430622,0.23763955342902712,1030.5811429023743
27,0.6261961722488039,0.23684210526315788,1068.2062273025513
28,0.6369617224880383,0.2511961722488038,1105.8258109092712
29,0.7029505582137161,0.26156299840510366,1143.7554495334625
30,0.7059409888357256,0.2511961722488038,1181.455546617508
31,0.7478070175438597,0.26395534290271133,1218.866093635559
32,0.8042264752791068,0.28548644338118023,1256.542687177658
33,0.8108054226475279,0.2759170653907496,1294.2107787132263
34,0.7890749601275917,0.25996810207336524,1331.8583676815033
35,0.8347288676236044,0.2671451355661882,1370.273589849472
36,0.8662280701754386,0.2822966507177033,1408.1857252120972
37,0.8763955342902712,0.28309409888357256,1446.5489385128021
38,0.8969298245614035,0.26395534290271133,1484.4915797710419
39,0.9170653907496013,0.2966507177033493,1522.6937639713287
40,0.9200558213716108,0.27352472089314195,1560.2023282051086
41,0.9204545454545454,0.29904306220095694,1598.4640243053436
42,0.914274322169059,0.2719298245614035,1636.3736588954926
43,0.9082934609250398,0.2783094098883573,1674.0122454166412
44,0.9519537480063796,0.30462519936204147,1711.805359840393
45,0.9455741626794258,0.2838915470494418,1749.1753990650177
46,0.956140350877193,0.2982456140350877,1786.8434913158417
47,0.9453748006379585,0.29106858054226475,1825.7853062152863
48,0.9591307814992025,0.2934609250398724,1863.5194101333618
49,0.9609250398724083,0.26395534290271133,1902.2676911354065
50,0.9752791068580542,0.2974481658692185,1939.9727895259857
51,0.9665071770334929,0.3118022328548644,1979.1211404800415
52,0.9694976076555024,0.2942583732057416,2017.6838891506195
53,0.9756778309409888,0.2934609250398724,2056.0576045513153
54,0.972488038277512,0.30701754385964913,2094.5688445568085
55,0.9750797448165869,0.3078149920255183,2133.414142370224
56,0.9786682615629984,0.3014354066985646,2172.194428920746
57,0.9700956937799043,0.27910685805422647,2211.162748336792
58,0.9808612440191388,0.3157894736842105,2249.044378042221
59,0.9864433811802232,0.2807017543859649,2286.594949245453
