,val_loss,val_sparse_categorical_accuracy,loss,sparse_categorical_accuracy
0,0.9843581363214602,0.5252352356910706,1.0444958898129821,0.5352022
1,0.9682196766214558,0.5252352356910706,0.9669639621254414,0.53841215
2,0.9370500149127252,0.5252352356910706,0.9444583826725268,0.53841215
3,0.9707021703059292,0.5252352356910706,0.9210899024914807,0.53841215
4,0.8794916187013898,0.5423438549041748,0.9194909483417566,0.53862613
5,0.8545002115394846,0.6039350032806396,0.8677742706678319,0.60196877
6,0.8169555001732016,0.6261762380599976,0.8422575777561181,0.6259362
7,0.797853520275488,0.6338751316070557,0.8188096829701,0.63685
8,0.7887382725041784,0.6390076875686646,0.8072058214331091,0.6396319
9,0.793534194331989,0.641573965549469,0.7984581766994867,0.64455384
10,0.7726820072524052,0.6467065811157227,0.7937682443325305,0.64605176
11,0.8000714837026147,0.6236099004745483,0.7855455998356021,0.6543976
12,0.7711983562739514,0.6509837508201599,0.7904708926922092,0.64883375
13,0.7693174963735738,0.660393476486206,0.7720690938611625,0.6558956
14,0.7590463128836366,0.6612489223480225,0.7762126953347245,0.65760756
15,0.7585685662064826,0.6646706461906433,0.7633950755816442,0.6646694
16,0.7786989342054819,0.6638152003288269,0.7599642566719531,0.6676653
17,0.7532679306532808,0.6740804314613342,0.7574609125066104,0.66723734
18,0.7441591315028808,0.6809238791465759,0.7531392177343272,0.66595334
19,0.75410737758829,0.6766467094421387,0.7432421292402543,0.67601115
20,0.7563591997168633,0.6775021553039551,0.748870063392956,0.67836505
21,0.7545651602785847,0.6732249855995178,0.7386140993262368,0.6843569
22,0.73282555900546,0.6852010488510132,0.7330283466610948,0.68264496
23,0.7375579369282295,0.6852010488510132,0.7371413913855787,0.683073
24,0.7300663697505425,0.6903336048126221,0.735247994780464,0.6864969
25,0.7333183383411378,0.6903336048126221,0.7185905059584708,0.69291675
26,0.7237918635430348,0.6920444965362549,0.7141024137038172,0.7004066
27,0.7440765270623925,0.6860564351081848,0.7146170824517434,0.69805264
28,0.7350398405583319,0.688622772693634,0.7178698837123939,0.6991226
29,0.7241568437899352,0.6946107745170593,0.70901872126775,0.69719666
30,0.7262883366836861,0.6928999423980713,0.700963842589468,0.6989086
31,0.7087208207495912,0.701454222202301,0.7000959477178703,0.7093944
32,0.717762888905531,0.6963216662406921,0.684398347448112,0.71495825
33,0.7044144149413978,0.7040205597877502,0.6779293120895901,0.7181682
34,0.7054875952958857,0.7005987763404846,0.67371797954503,0.71560025
35,0.7303918145781811,0.6843456029891968,0.6853859455203336,0.70982236
36,0.69239814715879,0.7031651139259338,0.6942274124004232,0.7055425
37,0.6983131887670049,0.7040205597877502,0.6588398819048298,0.7211641
38,0.7347631861859657,0.6834901571273804,0.7285662500640959,0.7008346
39,0.7897646414407611,0.6458511352539062,0.6797240146242677,0.71774024
40,0.7288538929843005,0.6920444965362549,0.7296960313943758,0.68906486
41,0.7120624635339905,0.6877673268318176,0.6623899933066727,0.7224481
42,0.6940874368130804,0.7108640074729919,0.646651717847129,0.72801197
43,0.6849779725278718,0.7100085616111755,0.640697584911406,0.7305799
44,0.6824232230235411,0.7142857313156128,0.629973791662437,0.7361438
45,0.6778825361877552,0.71856290102005,0.6298077064639058,0.72737
46,0.6619118809496062,0.7159965634346008,0.623869823839969,0.7350738
47,0.6595734698431832,0.7245509028434753,0.6263655439695224,0.7316499
48,0.6721704767951606,0.6869118809700012,0.5971876720710712,0.7406377
49,0.6675326901689567,0.7219846248626709,0.5973527212100087,0.7410657
50,0.6656122349387463,0.7159965634346008,0.6101475014769238,0.7412797
51,0.6697325926748884,0.6928999423980713,0.5817603021126704,0.7455596
52,0.6362485089701807,0.7142857313156128,0.6044243345825927,0.7406377
53,0.6515842413066084,0.731394350528717,0.6496879849881858,0.71709824
54,0.6386619573785669,0.7117193937301636,0.5979638220971538,0.7380698
55,0.6374787878949383,0.729683518409729,0.5678017097046982,0.7532634
56,0.6361260911253805,0.7339606285095215,0.5581113808837586,0.7590413
57,0.6141629896681976,0.7271171808242798,0.5658559461566485,0.7598973
58,0.6062002060146185,0.729683518409729,0.5486894766721383,0.76695913
59,0.6179685991885215,0.7279726266860962,0.5317453136605826,0.772737
60,0.607057376638042,0.7399486899375916,0.5348233027208701,0.772737
61,0.6077887369996977,0.731394350528717,0.5375338177876888,0.77188104
62,0.6121971816767782,0.7322497963905334,0.5249328544020985,0.77102506
63,0.6089266165389884,0.729683518409729,0.5250700153019809,0.772951
64,0.6179048222695996,0.7382377982139587,0.5310503610471778,0.7639632
65,0.614794583530687,0.7271171808242798,0.5085435185574271,0.7780869
66,0.5959582775958692,0.7382377982139587,0.5073049383601878,0.7825808
67,0.6042365096286385,0.7331052422523499,0.5008892658995645,0.7840788
68,0.5905830223811193,0.7433704137802124,0.4972063258988633,0.7832228
69,0.5841868149102295,0.742514967918396,0.484117973241106,0.78579074
70,0.6248914563217359,0.7382377982139587,0.48973363889439087,0.7832228
71,0.5730348041263577,0.7416595220565796,0.5069161859449982,0.77787286
72,0.5785892437777017,0.7399486899375916,0.4729599288491169,0.79328054
73,0.5964712023327144,0.7382377982139587,0.4674268077406056,0.7992724
74,0.568324843694044,0.7450812458992004,0.48469469178904057,0.78942865
75,0.5781457943473748,0.7382377982139587,0.46951974370661725,0.7941365
76,0.5879640137924915,0.7485029697418213,0.46533133510628044,0.7973465
77,0.5814688987105804,0.7450812458992004,0.46073871227242363,0.80248237
78,0.5778365567058861,0.740804135799408,0.4692779000606982,0.79328054
79,0.5887245947066487,0.740804135799408,0.4492808411616522,0.80055636
80,0.5747972214650251,0.7467921376228333,0.43890148144882596,0.81061417
81,0.5929267983134737,0.7373823523521423,0.441059810374703,0.8048363
82,0.5877098921428285,0.7416595220565796,0.4430449630095866,0.80761826
83,0.6487574165350765,0.7142857313156128,0.4279904797682792,0.8155361
84,0.5641949746576101,0.7442258596420288,0.45436804590495344,0.8046223
85,0.5506976786793757,0.7579127550125122,0.43297299752424445,0.81296813
86,0.6560714676198641,0.7177074551582336,0.41916348998776803,0.81168413
87,0.5647512125703797,0.7510693073272705,0.4345362297427529,0.81104213
88,0.6535628745451862,0.7057313919067383,0.41937031986727186,0.81575006
89,0.5612669480316042,0.7442258596420288,0.4494599100451844,0.7964905
90,0.5668038104822536,0.753635585308075,0.417403216082535,0.818104
91,0.5696858686448367,0.7442258596420288,0.4070158379250571,0.817676
92,0.5868601423741611,0.742514967918396,0.41090508977223483,0.81639206
93,0.6695453249765727,0.7117193937301636,0.4115832986143909,0.8230259
94,0.5816964021189994,0.7596235871315002,0.4341694708748545,0.8054783
95,0.6237688553037554,0.729683518409729,0.4420718899151765,0.80419433
96,0.5856648677939325,0.7262617349624634,0.42884161396929865,0.81147015
97,0.5861076971880894,0.7553464770317078,0.4019915656884783,0.8219559
98,0.6053555534883276,0.740804135799408,0.41585835646646624,0.8146801
99,0.6116483691821657,0.7279726266860962,0.3924597111065638,0.8221699
